country,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations,people_unvaccinated
Afghanistan,2022-11-01,12103780.0,11130641.0,10427132.0,,,29743377.35616440
Afghanistan,2022-11-02,12140367.0,11165700.0,10458947.0,,36587.0,29710718.12328770
Afghanistan,2022-11-03,,,,,,
Afghanistan,2022-11-04,,,,,,
Afghanistan,2022-11-05,,,,,,
Afghanistan,2022-11-06,,,,,,
Afghanistan,2022-11-07,,,,,,
Afghanistan,2022-11-08,12174141.0,11196779.0,10489783.0,,,29694037.7260274
Afghanistan,2022-11-09,,,,,,
Afghanistan,2022-11-10,,,,,,
Afghanistan,2022-11-11,,,,,,
Afghanistan,2022-11-12,,,,,,
Afghanistan,2022-11-13,,,,,,
Afghanistan,2022-11-14,,,,,,
Afghanistan,2022-11-15,12202136.0,11223064.0,10517707.0,,,29684551.09589040
Afghanistan,2022-11-16,12216936.0,11236798.0,10531675.0,,14800.0,29673216.8630137
Afghanistan,2022-11-17,,,,,,
Afghanistan,2022-11-18,,,,,,
Afghanistan,2022-11-19,,,,,,
Afghanistan,2022-11-20,,,,,,
Afghanistan,2022-11-21,,,,,,
Afghanistan,2022-11-22,,,,,,
Afghanistan,2022-11-23,,,,,,
Afghanistan,2022-11-24,,,,,,
Afghanistan,2022-11-25,,,,,,
Afghanistan,2022-11-26,,,,,,
Afghanistan,2022-11-27,12275911.0,11292816.0,10587076.0,,,29643596.30136990
Afghanistan,2022-11-28,,,,,,
Afghanistan,2022-11-29,,,,,,
Afghanistan,2022-11-30,,,,,,
Afghanistan,2022-12-01,,,,,,
Afghanistan,2022-12-02,,,,,,
Afghanistan,2022-12-03,,,,,,
Afghanistan,2022-12-04,,,,,,
Afghanistan,2022-12-05,12304901.0,11320910.0,10615628.0,,,29634700.43835620
Afghanistan,2022-12-06,,,,,,
Afghanistan,2022-12-07,,,,,,
Afghanistan,2022-12-08,,,,,,
Afghanistan,2022-12-09,,,,,,
Afghanistan,2022-12-10,,,,,,
Afghanistan,2022-12-11,,,,,,
Afghanistan,2022-12-12,,,,,,
Afghanistan,2022-12-13,,,,,,
Afghanistan,2022-12-14,,,,,,
Afghanistan,2022-12-15,,,,,,
Afghanistan,2022-12-16,,,,,,
Afghanistan,2022-12-17,,,,,,
Afghanistan,2022-12-18,,,,,,
Afghanistan,2022-12-19,,,,,,
Afghanistan,2022-12-20,,,,,,
Afghanistan,2022-12-21,,,,,,
Afghanistan,2022-12-22,12449870.0,11459692.0,10754839.0,,,29536714.47945210
Afghanistan,2022-12-23,,,,,,
Afghanistan,2022-12-24,,,,,,
Afghanistan,2022-12-25,,,,,,
Afghanistan,2022-12-26,,,,,,
Afghanistan,2022-12-27,,,,,,
Afghanistan,2022-12-28,,,,,,
Afghanistan,2022-12-29,,,,,,
Afghanistan,2022-12-30,,,,,,
Afghanistan,2022-12-31,,,,,,
Afghanistan,2023-01-01,,,,,,
Afghanistan,2023-01-02,,,,,,
Afghanistan,2023-01-03,,,,,,
Afghanistan,2023-01-04,,,,,,
Afghanistan,2023-01-05,,,,,,
Afghanistan,2023-01-06,12526397.0,11533150.0,10825004.0,,,29499252.98630140
Afghanistan,2023-01-07,,,,,,
Afghanistan,2023-01-08,,,,,,
Afghanistan,2023-01-09,,,,,,
Afghanistan,2023-01-10,,,,,,
Afghanistan,2023-01-11,,,,,,
Afghanistan,2023-01-12,,,,,,
Afghanistan,2023-01-13,,,,,,
Afghanistan,2023-01-14,,,,,,
Afghanistan,2023-01-15,,,,,,
Afghanistan,2023-01-16,12603486.0,11606705.0,10894509.0,,,29449695.65753430
Afghanistan,2023-01-17,,,,,,
Afghanistan,2023-01-18,,,,,,
Afghanistan,2023-01-19,,,,,,
Afghanistan,2023-01-20,,,,,,
Afghanistan,2023-01-21,,,,,,
Afghanistan,2023-01-22,12672379.0,11672740.0,10956289.0,,,29398059.26027400
Afghanistan,2023-01-23,,,,,,
Afghanistan,2023-01-24,,,,,,
Afghanistan,2023-01-25,,,,,,
Afghanistan,2023-01-26,,,,,,
Afghanistan,2023-01-27,,,,,,
Afghanistan,2023-01-28,,,,,,
Afghanistan,2023-01-29,12684950.0,11684678.0,10967235.0,,,29402919.63013700
Afghanistan,2023-01-30,,,,,,
Afghanistan,2023-01-31,,,,,,
Afghanistan,2023-02-01,,,,,,
Afghanistan,2023-02-02,,,,,,
Afghanistan,2023-02-03,,,,,,
Afghanistan,2023-02-04,,,,,,
Afghanistan,2023-02-05,,,,,,
Afghanistan,2023-02-06,,,,,,
Afghanistan,2023-02-07,,,,,,
Afghanistan,2023-02-08,,,,,,
Afghanistan,2023-02-09,,,,,,
Afghanistan,2023-02-10,,,,,,
Afghanistan,2023-02-11,,,,,,
Afghanistan,2023-02-12,12768909.0,11764723.0,11043751.0,,,29356471.36986300
Afghanistan,2023-02-13,,,,,,
Afghanistan,2023-02-14,12788310.0,11782909.0,11062636.0,,,29343084.90410960
Afghanistan,2023-02-15,,,,,,
Afghanistan,2023-02-16,,,,,,
Afghanistan,2023-02-17,,,,,,
Afghanistan,2023-02-18,,,,,,
Afghanistan,2023-02-19,13603457.0,12380134.0,11661485.0,213042.0,,28757858.73972600
Afghanistan,2023-02-20,,,,,,
Afghanistan,2023-02-21,,,,,,
Afghanistan,2023-02-22,,,,,,
Afghanistan,2023-02-23,13910490.0,12603710.0,11885116.0,295208.0,,28543881.80821920
Afghanistan,2023-02-24,,,,,,
Afghanistan,2023-02-25,,,,,,
Afghanistan,2023-02-26,14743912.0,13195588.0,12476994.0,536752.0,,27959203.10958900
Afghanistan,2023-02-27,,,,,,
Afghanistan,2023-02-28,15093798.0,13441995.0,12723156.0,639602.0,,27717595.64383560
Afghanistan,2023-03-01,,,,,,
Afghanistan,2023-03-02,,,,,,
Afghanistan,2023-03-03,,,,,,
Afghanistan,2023-03-04,,,,,,
Afghanistan,2023-03-05,15966423.0,14055768.0,13337097.0,896852.0,,27115821.47945210
Afghanistan,2023-03-06,,,,,,
Afghanistan,2023-03-07,,,,,,
Afghanistan,2023-03-08,,,,,,
Afghanistan,2023-03-09,,,,,,
Afghanistan,2023-03-10,,,,,,
Afghanistan,2023-03-11,,,,,,
Afghanistan,2023-03-12,16248588.0,14258889.0,13542327.0,973787.0,,26929498.84931510
Afghanistan,2023-03-13,,,,,,
Afghanistan,2023-03-14,16250654.0,14260160.0,13544321.0,973859.0,,26933027.38356160
Afghanistan,2023-03-15,,,,,,
Afghanistan,2023-03-16,,,,,,
Afghanistan,2023-03-17,,,,,,
Afghanistan,2023-03-18,,,,,,
Afghanistan,2023-03-19,16474895.0,14437250.0,13723342.0,1012011.0,,26767936.21917810
Afghanistan,2023-03-20,,,,,,
Afghanistan,2023-03-21,16482384.0,14444587.0,13730545.0,1012162.0,,26765398.75342470
Afghanistan,2023-03-22,,,,,,
Afghanistan,2023-03-23,,,,,,
Afghanistan,2023-03-24,,,,,,
Afghanistan,2023-03-25,,,,,,
Afghanistan,2023-03-26,16498498.0,14456834.0,13742792.0,1016029.0,,26765150.5890411
Afghanistan,2023-03-27,,,,,,
Afghanistan,2023-03-28,16499153.0,14457250.0,13743213.0,1016263.0,,26769534.12328770
Afghanistan,2023-03-29,,,,,,
Afghanistan,2023-03-30,,,,,,
Afghanistan,2023-03-31,,,,,,
Afghanistan,2023-04-01,,,,,,
Afghanistan,2023-04-02,16586584.0,14526772.0,13815117.0,1030937.0,,26712010.95890410
Afghanistan,2023-04-03,,,,,,
Afghanistan,2023-04-04,,,,,,
Afghanistan,2023-04-05,,,,,,
Afghanistan,2023-04-06,,,,,,
Afghanistan,2023-04-07,,,,,,
Afghanistan,2023-04-08,,,,,,
Afghanistan,2023-04-09,16625558.0,14559029.0,13846468.0,1036742.0,,26696552.32876710
Afghanistan,2023-04-10,,,,,,
Afghanistan,2023-04-11,16693053.0,14613185.0,13900701.0,1048470.0,,26647195.8630137
Afghanistan,2023-04-12,,,,,,
Afghanistan,2023-04-13,,,,,,
Afghanistan,2023-04-14,,,,,,
Afghanistan,2023-04-15,,,,,,
Afghanistan,2023-04-16,16727076.0,14640106.0,13928107.0,1055031.0,,26632273.69863010
Afghanistan,2023-04-17,,,,,,
Afghanistan,2023-04-18,16826772.0,14719397.0,14005566.0,1072990.0,,26557782.23287670
Afghanistan,2023-04-19,,,,,,
Afghanistan,2023-04-20,,,,,,
Afghanistan,2023-04-21,,,,,,
Afghanistan,2023-04-22,,,,,,
Afghanistan,2023-04-23,,,,,,
Afghanistan,2023-04-24,16844011.0,14732514.0,14018650.0,1077102.0,,26559063.83561640
Afghanistan,2023-04-25,16847327.0,14735342.0,14021488.0,1077577.0,3316.0,26558635.60273970
Afghanistan,2023-04-26,,,,,,
Afghanistan,2023-04-27,,,,,,
Afghanistan,2023-04-28,,,,,,
Afghanistan,2023-04-29,,,,,,
Afghanistan,2023-04-30,16902291.0,14778598.0,14064253.0,1088148.0,,26527378.43835620
Afghanistan,2023-05-01,,,,,,
Afghanistan,2023-05-02,,,,,,
Afghanistan,2023-05-03,16918550.0,14790567.0,14076220.0,1092420.0,,26522608.73972600
Afghanistan,2023-05-04,,,,,,
Afghanistan,2023-05-05,,,,,,
Afghanistan,2023-05-06,,,,,,
Afghanistan,2023-05-07,,,,,,
Afghanistan,2023-05-08,,,,,,
Afghanistan,2023-05-09,16960754.0,14823235.0,14109000.0,1101614.0,,26504339.34246580
Afghanistan,2023-05-10,,,,,,
Afghanistan,2023-05-11,,,,,,
Afghanistan,2023-05-12,,,,,,
Afghanistan,2023-05-13,,,,,,
Afghanistan,2023-05-14,17060992.0,14902276.0,14187450.0,1120946.0,,26437297.17808220
Afghanistan,2023-05-15,,,,,,
Afghanistan,2023-05-16,17116708.0,14949378.0,14233987.0,1128932.0,,26394994.71232880
Afghanistan,2023-05-17,,,,,,
Afghanistan,2023-05-18,,,,,,
Afghanistan,2023-05-19,,,,,,
Afghanistan,2023-05-20,,,,,,
Afghanistan,2023-05-21,17479379.0,15203606.0,14502241.0,1223277.0,,26152765.54794520
Afghanistan,2023-05-22,,,,,,
Afghanistan,2023-05-23,,,,,,
Afghanistan,2023-05-24,,,,,,
Afghanistan,2023-05-25,,,,,,
Afghanistan,2023-05-26,,,,,,
Afghanistan,2023-05-27,,,,,,
Afghanistan,2023-05-28,,,,,,
Afghanistan,2023-05-29,18434710.0,15875256.0,15168758.0,1511837.0,,25500313.68493150
Afghanistan,2023-05-30,,,,,,
Afghanistan,2023-05-31,,,,,,
Afghanistan,2023-06-01,,,,,,
Afghanistan,2023-06-02,,,,,,
Afghanistan,2023-06-03,,,,,,
Afghanistan,2023-06-04,,,,,,
Afghanistan,2023-06-05,,,,,,
Afghanistan,2023-06-06,19712836.0,16770724.0,16064707.0,1893518.0,,24624043.82191780
Afghanistan,2023-06-07,,,,,,
Afghanistan,2023-06-08,,,,,,
Afghanistan,2023-06-09,,,,,,
Afghanistan,2023-06-10,,,,,,
Afghanistan,2023-06-11,20000706.0,16978090.0,16271662.0,1973605.0,,24428676.65753430
Afghanistan,2023-06-12,,,,,,
Afghanistan,2023-06-13,20013614.0,16987158.0,16280657.0,1977445.0,,24424408.19178080
Afghanistan,2023-06-14,,,,,,
Afghanistan,2023-06-15,,,,,,
Afghanistan,2023-06-16,,,,,,
Afghanistan,2023-06-17,,,,,,
Afghanistan,2023-06-18,20241838.0,17166330.0,16443159.0,2031571.0,,24257235.02739730
Afghanistan,2023-06-19,,,,,,
Afghanistan,2023-06-20,20324305.0,17231834.0,16505676.0,2046951.0,,24196530.56164380
Afghanistan,2023-06-21,,,,,,
Afghanistan,2023-06-22,,,,,,
Afghanistan,2023-06-23,,,,,,
Afghanistan,2023-06-24,,,,,,
Afghanistan,2023-06-25,,,,,,
Afghanistan,2023-06-26,,,,,,
Afghanistan,2023-06-27,20393575.0,17283424.0,16556475.0,2062362.0,,24161738.93150690
Afghanistan,2023-06-28,,,,,,
Afghanistan,2023-06-29,,,,,,
Afghanistan,2023-06-30,,,,,,
Afghanistan,2023-07-01,,,,,,
Afghanistan,2023-07-02,,,,,,
Afghanistan,2023-07-03,,,,,,
Afghanistan,2023-07-04,20463361.0,17340211.0,16607637.0,2073609.0,,24124327.557377000
Afghanistan,2023-07-05,,,,,,
Afghanistan,2023-07-06,,,,,,
Afghanistan,2023-07-07,,,,,,
Afghanistan,2023-07-08,,,,,,
Afghanistan,2023-07-09,20472584.0,17347592.0,16611044.0,2074900.0,,24133240.81967210
Afghanistan,2023-07-10,,,,,,
Afghanistan,2023-07-11,20536427.0,17397860.0,16661209.0,2087899.0,,24089490.524590200
Afghanistan,2023-07-12,,,,,,
Afghanistan,2023-07-13,,,,,,
Afghanistan,2023-07-14,,,,,,
Afghanistan,2023-07-15,,,,,,
Afghanistan,2023-07-16,,,,,,
Afghanistan,2023-07-17,,,,,,
Afghanistan,2023-07-18,20556363.0,17411376.0,16676547.0,2092253.0,,24098786.49180330
Afghanistan,2023-07-19,,,,,,
Afghanistan,2023-07-20,,,,,,
Afghanistan,2023-07-21,,,,,,
Afghanistan,2023-07-22,,,,,,
Afghanistan,2023-07-23,20575009.0,17423633.0,16687258.0,2098383.0,,24102823.754098400
Afghanistan,2023-07-24,,,,,,
Afghanistan,2023-07-25,20662417.0,17487788.0,16743735.0,2118840.0,,24045186.45901640
Afghanistan,2023-07-26,,,,,,
Afghanistan,2023-07-27,,,,,,
Afghanistan,2023-07-28,,,,,,
Afghanistan,2023-07-29,,,,,,
Afghanistan,2023-07-30,20729987.0,17534742.0,16787563.0,2138723.0,,24014526.721311500
Afghanistan,2023-07-31,,,,,,
Afghanistan,2023-08-01,20790069.0,17579369.0,16833190.0,2151349.0,,23976417.426229500
Afghanistan,2023-08-02,,,,,,
Afghanistan,2023-08-03,,,,,,
Afghanistan,2023-08-04,,,,,,
Afghanistan,2023-08-05,,,,,,
Afghanistan,2023-08-06,20837292.0,17613236.0,16870212.0,2161550.0,,23958844.68852460
Afghanistan,2023-08-07,,,,,,
Afghanistan,2023-08-08,20876493.0,17647645.0,16885246.0,2165696.0,,23930953.393442600
Afghanistan,2023-08-09,,,,,,
Afghanistan,2023-08-10,,,,,,
Afghanistan,2023-08-11,,,,,,
Afghanistan,2023-08-12,,,,,,
Afghanistan,2023-08-13,,,,,,
Afghanistan,2023-08-14,,,,,,
Afghanistan,2023-08-15,20939198.0,17693890.0,16932136.0,2181134.0,,23907520.36065570
Afghanistan,2023-08-16,,,,,,
Afghanistan,2023-08-17,,,,,,
Afghanistan,2023-08-18,,,,,,
Afghanistan,2023-08-19,,,,,,
Afghanistan,2023-08-20,21022524.0,17752493.0,16990756.0,2204368.0,,23865211.622950800
Afghanistan,2023-08-21,,,,,,
Afghanistan,2023-08-22,,,,,,
Afghanistan,2023-08-23,,,,,,
Afghanistan,2023-08-24,,,,,,
Afghanistan,2023-08-25,,,,,,
Afghanistan,2023-08-26,,,,,,
Afghanistan,2023-08-27,21120112.0,17820309.0,17047177.0,2230555.0,,23820207.59016390
Afghanistan,2023-08-28,,,,,,
Afghanistan,2023-08-29,,,,,,
Afghanistan,2023-08-30,,,,,,
Afghanistan,2023-08-31,,,,,,
Afghanistan,2023-09-01,21258362.0,17921323.0,17148725.0,2265415.0,,23735487.852459000
Afghanistan,2023-09-02,,,,,,
Afghanistan,2023-09-03,,,,,,
Afghanistan,2023-09-04,,,,,,
Afghanistan,2023-09-05,21271488.0,17931008.0,17157999.0,2268542.0,,23738838.262295100
Afghanistan,2023-09-06,,,,,,
Afghanistan,2023-09-07,,,,,,
Afghanistan,2023-09-08,,,,,,
Afghanistan,2023-09-09,,,,,,
Afghanistan,2023-09-10,21380666.0,18015551.0,17235715.0,2289844.0,,23670589.524590200
Afghanistan,2023-09-11,,,,,,
Afghanistan,2023-09-12,,,,,,
Afghanistan,2023-09-13,,,,,,
Afghanistan,2023-09-14,,,,,,
Afghanistan,2023-09-15,,,,,,
Afghanistan,2023-09-16,,,,,,
Afghanistan,2023-09-17,21466978.0,18077115.0,17299194.0,2314208.0,,23631837.49180330
Afghanistan,2023-09-18,,,,,,
Afghanistan,2023-09-19,21565416.0,18148121.0,17370015.0,2340754.0,,23567349.196721300
Afghanistan,2023-09-20,,,,,,
Afghanistan,2023-09-21,,,,,,
Afghanistan,2023-09-22,,,,,,
Afghanistan,2023-09-23,,,,,,
Afghanistan,2023-09-24,,,,,,
Afghanistan,2023-09-25,,,,,,
Afghanistan,2023-09-26,21716120.0,18257599.0,17479727.0,2380699.0,,23480683.163934400
Afghanistan,2023-09-27,,,,,,
Afghanistan,2023-09-28,,,,,,
Afghanistan,2023-09-29,,,,,,
Afghanistan,2023-09-30,,,,,,
Afghanistan,2023-10-01,,,,,,
Afghanistan,2023-10-02,,,,,,
Afghanistan,2023-10-03,,,,,,
Afghanistan,2023-10-04,,,,,,
Afghanistan,2023-10-05,,,,,,
Afghanistan,2023-10-06,,,,,,
Afghanistan,2023-10-07,,,,,,
Afghanistan,2023-10-08,21763331.0,18293462.0,17515354.0,2391278.0,,23483926.393442600
Afghanistan,2023-10-09,,,,,,
Afghanistan,2023-10-10,,,,,,
Afghanistan,2023-10-11,,,,,,
Afghanistan,2023-10-12,,,,,,
Afghanistan,2023-10-13,,,,,,
Afghanistan,2023-10-14,,,,,,
Afghanistan,2023-10-15,,,,,,
Afghanistan,2023-10-16,21893320.0,18385310.0,17607668.0,2427422.0,,23418149.213114800
Afghanistan,2023-10-17,,,,,,
Afghanistan,2023-10-18,,,,,,
Afghanistan,2023-10-19,,,,,,
Afghanistan,2023-10-20,,,,,,
Afghanistan,2023-10-21,,,,,,
Afghanistan,2023-10-22,,,,,,
Afghanistan,2023-10-23,,,,,,
Afghanistan,2023-10-24,22085051.0,18526070.0,17744854.0,2476218.0,,23303460.032786900
Afghanistan,2023-10-25,,,,,,
Afghanistan,2023-10-26,,,,,,
Afghanistan,2023-10-27,,,,,,
Afghanistan,2023-10-28,,,,,,
Afghanistan,2023-10-29,,,,,,
Afghanistan,2023-10-30,,,,,,
Afghanistan,2023-10-31,,,,,,
Afghanistan,2023-11-01,,,,,,
Afghanistan,2023-11-02,,,,,,
Afghanistan,2023-11-03,,,,,,
Afghanistan,2023-11-04,,,,,,
Afghanistan,2023-11-05,22102081.0,18538266.0,17757002.0,2481042.0,,23330370.262295100
Afghanistan,2023-11-06,,,,,,
Afghanistan,2023-11-07,22207574.0,18618143.0,17836792.0,2506382.0,,23257010.967213100
Afghanistan,2023-11-08,,,,,,
Afghanistan,2023-11-09,,,,,,
Afghanistan,2023-11-10,,,,,,
Afghanistan,2023-11-11,,,,,,
Afghanistan,2023-11-12,,,,,,
Afghanistan,2023-11-13,,,,,,
Afghanistan,2023-11-14,22495714.0,18817341.0,18036203.0,2595111.0,,23080624.934426200
Afghanistan,2023-11-15,,,,,,
Afghanistan,2023-11-16,,,,,,
Afghanistan,2023-11-17,,,,,,
Afghanistan,2023-11-18,,,,,,
Afghanistan,2023-11-19,,,,,,
Afghanistan,2023-11-20,,,,,,
Afghanistan,2023-11-21,,,,,,
Afghanistan,2023-11-22,,,,,,
Afghanistan,2023-11-23,,,,,,
Afghanistan,2023-11-24,,,,,,
Afghanistan,2023-11-25,,,,,,
Afghanistan,2023-11-26,22606931.0,18896999.0,18115861.0,2626670.0,,23040073.163934400
Afghanistan,2023-11-27,,,,,,
Afghanistan,2023-11-28,,,,,,
Afghanistan,2023-11-29,,,,,,
Afghanistan,2023-11-30,,,,,,
Afghanistan,2023-12-01,,,,,,
Afghanistan,2023-12-02,,,,,,
Afghanistan,2023-12-03,,,,,,
Afghanistan,2023-12-04,,,,,,
Afghanistan,2023-12-05,,,,,,
Afghanistan,2023-12-06,,,,,,
Afghanistan,2023-12-07,,,,,,
Afghanistan,2023-12-08,,,,,,
Afghanistan,2023-12-09,,,,,,
Afghanistan,2023-12-10,,,,,,
Afghanistan,2023-12-11,,,,,,
Afghanistan,2023-12-12,,,,,,
Afghanistan,2023-12-13,,,,,,
Afghanistan,2023-12-14,,,,,,
Afghanistan,2023-12-15,,,,,,
Afghanistan,2023-12-16,,,,,,
Afghanistan,2023-12-17,,,,,,
Afghanistan,2023-12-18,,,,,,
Afghanistan,2023-12-19,,,,,,
Afghanistan,2023-12-20,,,,,,
Afghanistan,2023-12-21,,,,,,
Afghanistan,2023-12-22,,,,,,
Afghanistan,2023-12-23,,,,,,
Afghanistan,2023-12-24,,,,,,
Afghanistan,2023-12-25,,,,,,
Afghanistan,2023-12-26,,,,,,
Afghanistan,2023-12-27,,,,,,
Afghanistan,2023-12-28,,,,,,
Afghanistan,2023-12-29,,,,,,
Afghanistan,2023-12-30,,,,,,
Afghanistan,2023-12-31,22964750.0,19151369.0,18370386.0,2729940.0,,22899763.0
Africa,2020-12-02,826675.0,3145776.0,19629346.0,8763139.0,0.0,1390662935.2438400
Africa,2020-12-03,826675.0,3145776.0,19629346.0,8763139.0,0.0,1390752993.8493200
Africa,2020-12-04,826675.0,3145776.0,19629346.0,8763139.0,0.0,1390843052.4547900
Africa,2020-12-05,826675.0,3145776.0,19629346.0,8763139.0,0.0,1390933111.060270
Africa,2020-12-06,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391023169.6657500
Africa,2020-12-07,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391113228.2712300
Africa,2020-12-08,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391203286.8767100
Africa,2020-12-09,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391293345.4821900
Africa,2020-12-10,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391383404.0876700
Africa,2020-12-11,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391473462.6931500
Africa,2020-12-12,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391563521.2986300
Africa,2020-12-13,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391653579.9041100
Africa,2020-12-14,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391743638.509590
Africa,2020-12-15,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391833697.1150700
Africa,2020-12-16,826675.0,3145776.0,19629346.0,8763139.0,0.0,1391923755.720550
Africa,2020-12-17,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392013814.3260300
Africa,2020-12-18,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392103872.9315100
Africa,2020-12-19,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392193931.5369900
Africa,2020-12-20,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392283990.1424700
Africa,2020-12-21,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392374048.7479500
Africa,2020-12-22,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392464107.3534200
Africa,2020-12-23,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392554165.958900
Africa,2020-12-24,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392644224.5643800
Africa,2020-12-25,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392734283.169860
Africa,2020-12-26,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392824341.7753400
Africa,2020-12-27,826675.0,3145776.0,19629346.0,8763139.0,0.0,1392914400.380820
Africa,2020-12-28,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393004458.9863000
Africa,2020-12-29,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393094517.591780
Africa,2020-12-30,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393184576.1972600
Africa,2020-12-31,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393274634.8027400
Africa,2021-01-01,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393364693.408220
Africa,2021-01-02,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393454752.0137000
Africa,2021-01-03,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393544810.619180
Africa,2021-01-04,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393634869.2246600
Africa,2021-01-05,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393724927.830140
Africa,2021-01-06,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393814986.4356200
Africa,2021-01-07,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393905045.041100
Africa,2021-01-08,826675.0,3145776.0,19629346.0,8763139.0,0.0,1393995103.6465800
Africa,2021-01-09,826675.0,3145776.0,19629346.0,8763139.0,0.0,1394085162.2520500
Africa,2021-01-10,827175.0,3146276.0,19629346.0,8763139.0,500.0,1394174720.8575300
Africa,2021-01-11,827675.0,3146776.0,19629346.0,8763139.0,500.0,1394264279.4630100
Africa,2021-01-12,828175.0,3147276.0,19629346.0,8763139.0,500.0,1394353838.0684900
Africa,2021-01-13,828675.0,3147776.0,19629346.0,8763139.0,500.0,1394443396.6739700
Africa,2021-01-14,829675.0,3148776.0,19629346.0,8763139.0,1000.0,1394532455.279450
Africa,2021-01-15,830675.0,3149776.0,19629346.0,8763139.0,1000.0,1394621513.8849300
Africa,2021-01-16,833675.0,3152776.0,19629346.0,8763139.0,3000.0,1394708572.490410
Africa,2021-01-17,835000.3333333330,3154101.3333333300,19629346.0,8763139.0,1325.333333333330,1394797305.7625600
Africa,2021-01-18,836325.6666666670,3155426.6666666700,19629346.0,8763139.0,1325.3333333333300,1394886039.034700
Africa,2021-01-19,837651.0,3156752.0,19629346.0,8763139.0,1325.333333333330,1394974772.3068500
Africa,2021-01-20,839838.0,3158939.0,19629346.0,8763139.0,2187.0,1395062643.9123300
Africa,2021-01-21,841701.5,3160802.5,19629346.0,8763139.0,1863.5,1395150839.0178100
Africa,2021-01-22,843565.0,3162666.0,19629346.0,8763139.0,1863.5,1395239034.1232900
Africa,2021-01-23,845028.0,3164129.0,19629346.0,8763139.0,1463.0,1395327629.7287700
Africa,2021-01-24,845796.0,3164897.0,19629346.0,8763139.0,768.0,1395416920.3342500
Africa,2021-01-25,846783.1666666670,3165884.166666670,19629346.0,8763139.0,987.1666666666670,1395505991.7730600
Africa,2021-01-26,849854.9047619050,3168955.904761910,19629346.0,8763139.0,3071.7380952381000,1395592978.6404400
Africa,2021-01-27,852978.6428571430,3172079.6428571400,19629346.0,8763139.0,3123.7380952381000,1395679913.5078300
Africa,2021-01-28,856419.380952381,3175520.380952380,19629346.0,8763139.0,3440.7380952381000,1395766531.375210
Africa,2021-01-29,903750.119047619,3177851.119047620,19629346.0,8763139.0,47330.73809523810,1395854259.2426000
Africa,2021-01-30,950434.8571428570,3179535.8571428600,19629346.0,8763139.0,46684.73809523810,1395942633.1099800
Africa,2021-01-31,994533.5535714290,3187634.5535714300,19629346.0,8763139.0,44098.69642857140,1396024593.0190300
Africa,2021-02-01,1076713.25,3195733.25,19629346.0,8763139.0,82179.69642857140,1396106552.9280800
Africa,2021-02-02,1142018.625,3203828.625,19629346.0,8763139.0,65305.375,1396188516.1585600
Africa,2021-02-03,1200824.0,3211522.0,19629351.0,8763139.0,58805.375,1396270881.3890400
Africa,2021-02-04,1251808.7083333300,3218654.7083333300,19629878.0,8763139.0,50984.708333333300,1396353807.2861900
Africa,2021-02-05,1315980.4166666700,3225787.4166666700,19630405.0,8763139.0,64171.70833333330,1396436733.1833300
Africa,2021-02-06,1379371.125,3232920.125,19630932.0,8763139.0,63390.708333333300,1396519659.0804800
Africa,2021-02-07,1430687.5,3239948.0,19632129.0,8763139.0,51316.375,1396602689.8109600
Africa,2021-02-08,1482003.875,3246975.875,19633326.0,8763139.0,51316.375,1396685720.5414400
Africa,2021-02-09,1556730.25,3253950.25,19636046.0,8763139.0,74726.375,1396768804.7719200
Africa,2021-02-10,1698268.625,3260918.625,19639681.0,8763139.0,141538.375,1396851895.0024000
Africa,2021-02-11,1818194.0,3268110.0,19643213.0,8763139.0,119925.375,1396934762.2328800
